,ReviewerID,Username
1226,1226,LOIS C. RAWSON
1227,1227,Cindy Bolen
1228,1228,Justin Allen
1229,1229,Marya
1230,1230,Lynn
1231,1231,Janice Williams
1232,1232,Juliet
1233,1233,Francesca
1234,1234,Courtney
1235,1235,Vesna Micic
1236,1236,Vicki
1237,1237,Maureen
1238,1238,Diane Standish
1239,1239,Kiana
1240,1240,Rosmary
1241,1241,Leila
1242,1242,Melissa Golus
1243,1243,Ulzar Sadosh
1244,1244,Mary C
1245,1245,George M
1246,1246,Megan Jordan
1247,1247,C
1248,1248,- Jared - ₪ Book Nerd ₪
1249,1249,Tijana
1250,1250,Alicia Bayer
1251,1251,Tracy
1252,1252,Hayam Al-Rashed
1253,1253,Amy Alice
1254,1254,Ashley Kvasnicka
1255,1255,Kathrynn
1256,1256,Carrie
1257,1257,Боби
1258,1258,Elle
1259,1259,Misty Marie Harms
1260,1260,Aine Lucido
1261,1261,Leah
1262,1262,Amanda Coak
1263,1263,Raven
1264,1264,Megan
1265,1265,Tessie
1266,1266,Suzanne
1267,1267,Abby Nolan
1268,1268,Sanjida
1269,1269,Marysya Rudska
1270,1270,Danielle Matlin
1271,1271,Charlotte
1272,1272,Smita Jha
1273,1273,Nuke
1274,1274,mellyana
1275,1275,Ndecker1
1276,1276,Dita
1277,1277,Dara
1278,1278,Eironeia
1279,1279,Aleasha
1280,1280,Victoria Allman
1281,1281,Quinnjl
1282,1282,Ange
1283,1283,Deblenares Lenares
1284,1284,Nichole
1285,1285,Eri | Encrucijadas literarias
1286,1286,Angela Kuhn
1287,1287,Paige
1288,1288,Anne Mercier
1289,1289,Deb Diem
1290,1290,Sarah Aden
1291,1291,Desi
1292,1292,Wiewi
1293,1293,Katrina MacWhirter
1294,1294,s.penkevich
1295,1295,Eric Allen
1296,1296,Adrian Ciuleanu
1297,1297,Du4
1298,1298,Johnny
1299,1299,Darren
1300,1300,"Wendy,  Lady Evelyn Quince"
1301,1301,Gerhard
1302,1302,Krell75 (Stefano)
1303,1303,Książkowe Bajdurzenie
1304,1304,Dirk Grobbelaar
1305,1305,Scott Rhee
1306,1306,merixien
1307,1307,♥Milica♥
1308,1308,Rajat Ubhaykar
1309,1309,Yun
1310,1310,John Wiswell
1311,1311,Ayman
1312,1312,Lala BooksandLala
1313,1313,"Adina (notifications back, log out, clear cache) "
1314,1314,Mike's Book Reviews
1315,1315,Leonard Gaya
1316,1316,aleksandra
1317,1317,Kemper
1318,1318,Jonathan O'Neill
1319,1319,Carrie Smith
1320,1320,Ramón S.
1321,1321,Books with Brittany
1322,1322,Brian Turner
1323,1323,☆ piupiu ☆
1324,1324,Hotspur
1325,1325,Ivana Books Are Magic
1326,1326,Gabriel
1327,1327,johnny ♡
1328,1328,Andrei(Drusca)
1329,1329,Jon Von
1330,1330,Ric
1331,1331,Sud666
1332,1332,Dylan
1333,1333,Scot Parker
1334,1334,Terence
1335,1335,Whitney Jamimah
1336,1336,M.M. Strawberry Library & Reviews
1337,1337,Drew
1338,1338,Adam Fowler
1339,1339,Nicholas West
1340,1340,Magrat Ajostiernos
1341,1341,leynes
1342,1342,myo ⋆｡˚ ❀ *
1343,1343,Overhaul
1344,1344,Alberto Villarreal
1345,1345,Karine
1346,1346,Jcrew
1347,1347,Gilbert Stack
1348,1348,Tudor Ciocarlie
1349,1349,Post Defiance
1350,1350,Hendrik
1351,1351,Ethan
1352,1352,Kingsley L. Dennis
1353,1353,Rowan Lister
1354,1354,Chris (thebookaholic) Padgett
1355,1355,Alex Gregory
1356,1356,Rob
1357,1357,Ian Chapman
1358,1358,Charlotte Krausz
1359,1359,Scott Bodien
1360,1360,Jamie Emery
1361,1361,Michael Sova
1362,1362,Dane Cobain
1363,1363,Joe Hill
1364,1364,Jeff
1365,1365,Eric David Hart
1366,1366,Edward Correa
1367,1367,Mac Ferrone
1368,1368,Tenika Fontana
1369,1369,Sonstepaul
1370,1370,Joshua Ziesel
1371,1371,Alvaro Zinos-Amaro
1372,1372,Terry 
1373,1373,Mizuki
1374,1374,Keith
1375,1375,Montzalee Wittmann
1376,1376,Michael Campbell
1377,1377,Anna Adler
1378,1378,Angell
1379,1379,Uğur Karabürk
1380,1380,Bilal Y.
1381,1381,Shane Ver Meer
1382,1382,Siona Adams
1383,1383,cristi
1384,1384,Chris  Haught
1385,1385,Casey Wheeler
1386,1386,T.I.M. James
1387,1387,DS25
1388,1388,PErvOL Books
1389,1389,Silvio Curtis
1390,1390,Temujin Taylor
1391,1391,John Bruni
1392,1392,Sam Schnurbusch
1393,1393,Joshua Horvath
1394,1394,Byron  'Giggsy' Paul
1395,1395,Dustin the wind Crazy little brown owl
1396,1396,Remy G
1397,1397,Cathy Hunter
1398,1398,Lamadia
1399,1399,Metalfist
1400,1400,Luke Bishop
1401,1401,George Kasnic
1402,1402,John Keegan
1403,1403,Rmando
1404,1404,Al Wright
1405,1405,Rafal Jasinski
1406,1406,Roberto
1407,1407,Richard Houchin
1408,1408,Victor
1409,1409,nastya 
1410,1410,spillingthematcha
1411,1411,CJ
1412,1412,Josh Cutting
1413,1413,Johann (jobis89)
1414,1414,Megan Baxter
1415,1415,Troy
1416,1416,Apatt
1417,1417,✔️ JAVI ®️
1418,1418,M
1419,1419,C.T. Phipps
1420,1420,Jennifer (JC-S)
1421,1421,Dani
1422,1422,Sarah ~
1423,1423,Rissa (rissasreading)
1424,1424,Liliana
1425,1425,Yani
1426,1426,Foxliterhall
1427,1427,Dimitrios
1428,1428,Simon Van Eenoo
1429,1429,Shimon de Valencia
1430,1430,Vasiliki Tsatsou
1431,1431,Nooilforpacifists
1432,1432,Mark Seemann
1433,1433,Emily Ashton
1434,1434,Wenda
1435,1435,Marta Hrek
1436,1436,Artem Gavrishev
1437,1437,Contadino
1438,1438,Marlene Waldron
1439,1439,Teggan
1440,1440,Sol
1441,1441,Phillip Lozano
1442,1442,Simon Mcleish
1443,1443,D.A.
1444,1444,zed 
1445,1445,Lois 
1446,1446,Chris Musselman
1447,1447,McKenzie
1448,1448,Ericthehamster
1449,1449,Tim Clouse
1450,1450,Jennifer Lizcano
1451,1451,Mason
1452,1452,Brian Cary
1453,1453,Lawrence Martin
1454,1454,E.B. Brooks
1455,1455,Lori Upman
1456,1456,jody smith
1457,1457,श्रेया (Shreya)
1458,1458,Fresno Bob
1459,1459,Rodrigo Lanas
1460,1460,Kitty G Books
1461,1461,Zach Carter
1462,1462,Shannon
1463,1463,Andrew Garvey
1464,1464,Joana Peroskia
1465,1465,k✨
1466,1466,ClimbKaly
1467,1467,Ishra Maria
1468,1468,Goagzit
1469,1469,Atem
1470,1470,lilou_cpl
1471,1471,David W.
1472,1472,CJS
1473,1473,Sheza Malik
1474,1474,Juan Esteban
1475,1475,Angy
1476,1476,Libby Kennedy
1477,1477,Samantha G
1478,1478,(NurseLisa) Square Granny from Ohio
1479,1479,Eric H
1480,1480,Clara Dragon
1481,1481,Purnima
1482,1482,Arma
1483,1483,maggie
1484,1484,Holly Weston Bull
1485,1485,Otis Chandler
1486,1486,Bap
1487,1487,Anita Smith
1488,1488,Seeking Sister
1489,1489,Clayton Brannon
1490,1490,Sally T.
1491,1491,Susan Krich
1492,1492,Francisco Reivax
1493,1493,Melinda Sweeney
1494,1494,annemarie
1495,1495,Straker
1496,1496,Laurie  Siegel
1497,1497,Ari
1498,1498,Flora
1499,1499,Rock Conner
1500,1500,Eric Swanson
1501,1501,Scott Campbell
1502,1502,Kathleen Hanes
1503,1503,Elyse Walters
1504,1504,Suz
1505,1505,Kylie D
1506,1506,Deanne
1507,1507,Dolors
1508,1508,Malia
1509,1509,Skip
1510,1510,Anne 
1511,1511,Arah-Lynda
1512,1512,Connie  G
1513,1513,Brandice
1514,1514,Claudia
1515,1515,Heather W
1516,1516,Elizabeth
1517,1517,✨Susan✨
1518,1518,Carmel Hanes
1519,1519,Dee Tighe
1520,1520,Kathy KS
1521,1521,Cristina
1522,1522,Joyce Koelliker
1523,1523,Greta
1524,1524,Kari
1525,1525,Carolina
1526,1526,Little Timmy
1527,1527,HelenA33
1528,1528,Joel Swokowski
1529,1529,Jason Stern
1530,1530,Geraldine Dwlf
1531,1531,Sunshine Hunter
1532,1532,Thiru
1533,1533,Lori Grant
1534,1534,K's Corner
1535,1535,Stacey Moore
1536,1536,هبه
1537,1537,Kathleen Newton
1538,1538,Nicola Corti
1539,1539,Daniel B
1540,1540,Bruce Stopher
1541,1541,Simona
1542,1542,Seemy
1543,1543,Chris Miller
1544,1544,Jay French
1545,1545,DeLoria
1546,1546,Sanntint
1547,1547,Renee Martin
1548,1548,Charmin
1549,1549,Yeap Naw
1550,1550,Aslan Umarov
1551,1551,Robin Brown
1552,1552,Angela
1553,1553,Robin
1554,1554,Ronnie
1555,1555,Michael Bond
1556,1556,False
1557,1557,Marsha
1558,1558,Lee
1559,1559,Klyemann
1560,1560,Ramon
1561,1561,Ariadna73
1562,1562,Laren
1563,1563,Alessandro Pellizzari
1564,1564,Judy Scheibach
1565,1565,Simon Rindy
1566,1566,Lisa Proulx
1567,1567,Ryan Blanck
1568,1568,Ben Kellermann
1569,1569,♡ Sassy ~ Amy ♡
1570,1570,Billjustbill
1571,1571,PsychoSchematics
1572,1572,Bill Sharpe
1573,1573,Rachel Meyers
1574,1574,Thắng Lê
1575,1575,Do Phung
1576,1576,Hoàng Tú
1577,1577,Chris Munson
1578,1578,Melody
1579,1579,Kristina
1580,1580,Chip'sBookBinge
1581,1581,Kennedy
1582,1582,Andrew Pratley
1583,1583,R2
1584,1584,Dee Renee  Chesnut
1585,1585,Tui meepradit
1586,1586,Marshall
1587,1587,Ash Moran
1588,1588,John Orman
1589,1589,masaki komagata
1590,1590,Wendy Wilkins Valdez
1591,1591,Josie Noonan
1592,1592,Fishface
1593,1593,Michelle Elizabeth
1594,1594,Donna Ferguson-Mininni
1595,1595,Theresa
1596,1596,Victoria
1597,1597,Spencer Uresk
1598,1598,Denice Ducote
1599,1599,Jeffrey Keeten
1600,1600,Terry
1601,1601,Sammy
1602,1602,Luís
1603,1603,jessica
1604,1604,Kevin Ansbro
1605,1605,Shawn McComb
1606,1606,İntellecta
1607,1607,benedicta
1608,1608,Kimber Silver
1609,1609,Agir(آگِر)
1610,1610,Cathryn
1611,1611,Kirsikka71
1612,1612,Shawn
1613,1613,Ghost of the Library
1614,1614,beti_czyta
1615,1615,Tania
1616,1616,Cornelia
1617,1617,Bookaholic
1618,1618,Kathryn
1619,1619,Roberta
1620,1620,Daniela
1621,1621,S.
1622,1622,Sue.the.very.busy.reader
1623,1623,Maria Teresa
1624,1624,Anna J
1625,1625,Nancyann
1626,1626,Darlene Ivy
1627,1627,Lucinda
1628,1628,Michelle Deister
1629,1629,Jmb Barrett
1630,1630,Jay Frimmel
1631,1631,Anita Reiley
1632,1632,Susan Spindell
1633,1633,Stacy Daniel
1634,1634,Peter Khlytsov
1635,1635,Michaela Gibalová
1636,1636,Luckaaa
1637,1637,Jacko
1638,1638,Zhoujing
1639,1639,Peshawa Jalal Muhammad
1640,1640,Candela Tolosa
1641,1641,Mohini Jugran 
1642,1642,J.K. Franko
1643,1643,Saraelizabeth
1644,1644,Katia Denysova
1645,1645,Yana Bankova
1646,1646,Aoi
1647,1647,Sheila Dailie
1648,1648,Kaye
1649,1649,Zucelly Carranza
1650,1650,Patrícia Meira
1651,1651,Sofía V.
1652,1652,Daniel Chen
1653,1653,Olec
1654,1654,Viola Lolli
1655,1655,emmadbeer
1656,1656,Eleonora
1657,1657,Bobby
1658,1658,Σαμια
1659,1659,Gabriela Agreda
1660,1660,Manray9
1661,1661,Alta
1662,1662,Ralu
1663,1663,Cat {Wild Night In}
1664,1664,Dawn 
1665,1665,Robert Wechsler
1666,1666,Lorenzo Berardi
1667,1667,Blair
1668,1668,Kseniya Melnik
1669,1669,Beverly
1670,1670,Eddie Watkins
1671,1671,ReemK10 (Paper Pills)
1672,1672,M F 
1673,1673,Saxon
1674,1674,MountainAshleah
1675,1675,Nick Davies
1676,1676,jennifer
1677,1677,Samadrita
1678,1678,Praveen
1679,1679,Joselito Honestly and Brilliantly
1680,1680,Jayakrishnan
1681,1681,Antoinette
1682,1682,Daren
1683,1683,Katie Lumsden
1684,1684,Anushka
1685,1685,Ankit Saxena
1686,1686,S.Ach
1687,1687,George Ilsley
1688,1688,Preeti
1689,1689,Jayesh Naithani
1690,1690,Mohammad Sabbir  Shaikh
1691,1691,Sidharth Vardhan
1692,1692,Mike Clinton
1693,1693,Neha Gupta
1694,1694,Raya
1695,1695,Arush Ul islam
1696,1696,Smiley 
1697,1697,Radhika Saimbi
1698,1698,R.F. Kuang
1699,1699,Vit Babenco
1700,1700,Laysee
1701,1701,Jim Fonseca
1702,1702,"Ian ""Marvin"" Graye"
1703,1703,Lewis Weinstein
1704,1704,Ana Cristina Lee
1705,1705,Justo Martiañez
1706,1706,Francisco
1707,1707,Diana
1708,1708,Mark Joyce
1709,1709,George
1710,1710,Bfisher
1711,1711,Hugh
1712,1712,AC
1713,1713,Will Ansbacher
1714,1714,Frank
1715,1715,Maddy
1716,1716,Richard Dominguez
1717,1717,Jizuad
1718,1718,sergevernaillen
1719,1719,Maeva ( maevareadsbooks_ )
1720,1720,K.T.
1721,1721,Jacob
1722,1722,John Lyman
1723,1723,Doctor Moss
1724,1724,Meg McGregor
1725,1725,Brent Winslow
1726,1726,Amber
1727,1727,Chris Magro
1728,1728,Lord Bathcanoe of Snark
1729,1729,Mark Wagner
1730,1730,Josh Bauder
1731,1731,TammyReads
1732,1732,V. C. Frida
1733,1733,Shankar
1734,1734,Nuttawat Kalapat
1735,1735,Noor
1736,1736,Sonia Francis
1737,1737,Benchaphorn Thammathorn
1738,1738,Willow
1739,1739,Elyssia
1740,1740,Ganesh Muthupalani
1741,1741,Clairdenoon
1742,1742,Tulika
1743,1743,Fiza Pathan
1744,1744,Kumar
1745,1745,Jonathan Tennis
1746,1746,Johan D'Haenen
1747,1747,Tashi Yangtso
1748,1748,Vinay Mehta
1749,1749,Amarylisa
1750,1750,Sitang Tanti-Atsawayothee
1751,1751,Katherine Bivins
1752,1752,Metzi
1753,1753,Dibyajyoti Basak
1754,1754,Pluggim Kawinyo
1755,1755,Aloonee
1756,1756,S
1757,1757,Kkraemer
1758,1758,Bethany
1759,1759,Weavre
1760,1760,Born Uhuru
1761,1761,Kevin McAvoy
1762,1762,Conrad Barwa
1763,1763,Ajeng Puspitasari
1764,1764,Ke
1765,1765,Casey Hugelfink
1766,1766,Ram
1767,1767,JDP
1768,1768,Chris Lawrence
1769,1769,Bill Kerwin
1770,1770,BlackOxford
1771,1771,Olga
1772,1772,محمد خالد شريف
1773,1773,Mohammad
1774,1774,Parthiban Sekar
1775,1775,Sharyl
1776,1776,Ahmed
1777,1777,Lavinia
1778,1778,Nora Barnacle
1779,1779,Clodagh
1780,1780,Sheri
1781,1781,Alberony Martínez
1782,1782,Steffi
1783,1783,Franziska
1784,1784,Ernie Dawson
1785,1785,Jana
1786,1786,Delonna Oskouee
1787,1787,Jerry Vennerholm
1788,1788,Richard
1789,1789,James Biser
1790,1790,John Bess
1791,1791,Shauna Thompson
1792,1792,Lola
1793,1793,Mae
1794,1794,Lindalee
1795,1795,Eva
1796,1796,Yasha
1797,1797,Maxine
1798,1798,Ann Horton
1799,1799,Andrés Astudillo
1800,1800,Nick Black
1801,1801,Ellen
1802,1802,Remo
1803,1803,Philip Mills
1804,1804,Last Ranger
1805,1805,Louis Maez
1806,1806,Vishakha Sarkar
1807,1807,Wagner Gutierrez
1808,1808,Ishmael Seaward
1809,1809,Jan Graf von der Pahlen
1810,1810,G.R. Reader
1811,1811,Arthur Ryman
1812,1812,Voyt
1813,1813,Kelly Funk
1814,1814,Sindy Vanessa
1815,1815,Amedeo Balbi
1816,1816,Uriel Domínguez
1817,1817,ScienceWorldKnows
1818,1818,Lawrence Plummer
1819,1819,Peter Timson
1820,1820,Erik Graff
1821,1821,Connie
1822,1822,PurplyCookie
1823,1823,Madeleine
1824,1824,Crumb
1825,1825,Susanne
1826,1826,Bryon Cahill
1827,1827,"""Nico"""
1828,1828,Jasmine from How Useful It Is
1829,1829,Paul Eckert
1830,1830,Jenny (Reading Envy)
1831,1831,Tiffani
1832,1832,Natalie Steed
1833,1833,Johanne
1834,1834,Bernie4444
1835,1835,Fatheh Alam
1836,1836,Smartwoman
1837,1837,benitez
1838,1838,Pop (spartano359Yimi) Korn
1839,1839,Joshua Scott
1840,1840,Colin Perkins
1841,1841,Ali
1842,1842,Sarah Storr
1843,1843,Helen Tejada
1844,1844,Elena Pousada
1845,1845,Italo Italophiles
1846,1846,Book Preview Review
1847,1847,Paula
1848,1848,Ishita Sood
1849,1849,Deb
1850,1850,Guilletta Jordaan
1851,1851,Angelique Simonsen
1852,1852,Kingslee
1853,1853,Amanda
1854,1854,Lois Brandt
1855,1855,Quasar
1856,1856,Nandi Crawford
1857,1857,Michele
1858,1858,Donna Wessel Walker
1859,1859,avery 
1860,1860,Rachel Hendrix
1861,1861,Kay Hommedieu
1862,1862,Rachele
1863,1863,Megan Elizabeth
1864,1864,Karan Rogers
1865,1865,Aleah
1866,1866,Raechel Cain
1867,1867,Chrystal
1868,1868,Jeanne
1869,1869,Janene
1870,1870,Sue Gosland
1871,1871,Reid
1872,1872,Jason Mullins
1873,1873,Jessica Vandergrift
1874,1874,Chrissy
1875,1875,Rodney Gomez
1876,1876,Wouter Zwemmer
1877,1877,Lolly's Library
1878,1878,Molly
1879,1879,N
1880,1880,Edith Clayton
1881,1881,Elizabeth Martel
1882,1882,Emma Griffiths
1883,1883,Frances
1884,1884,Jane Irish Nelson
1885,1885,Pattie
1886,1886,Rhona
1887,1887,Helen Geng
1888,1888,Cindy Williams
1889,1889,John Hardy
1890,1890,Nicola Smith
1891,1891,gardienne_du_feu
1892,1892,Sara G
1893,1893,Lian Tanner
1894,1894,Virginia Van
1895,1895,Becky Long
1896,1896,Olimpia
1897,1897,Luci
1898,1898,Boorrito
1899,1899,Marg
1900,1900,Lindsey Sparks
1901,1901,Ingrid
1902,1902,TXGAL1
1903,1903,Janete on hiatus due health issues
1904,1904,eyes.2c
1905,1905,Ed
1906,1906,Larraine
1907,1907,Thomas Ray
1908,1908,Andree
1909,1909,Laura Edwards
1910,1910,LJ
1911,1911,Garth Mailman
1912,1912,Sienna
1913,1913,Ruth Cook
1914,1914,Autumn 
1915,1915,Warren Nelson
1916,1916,Rusty
1917,1917,Sheila Stone
1918,1918,Dorothy
1919,1919,Pris robichaud
1920,1920,Willynillyster
1921,1921,robin friedman
1922,1922,Straw
1923,1923,Diane in Australia
1924,1924,Kendal
1925,1925,Ellis
1926,1926,L.P.
1927,1927,Amelia
1928,1928,Shawnté Salabert
1929,1929,Sian Wadey
1930,1930,Robin Allen
1931,1931,Leila P
1932,1932,Bryant
1933,1933,Cherie
1934,1934,Mikayla Gray
1935,1935,Sundeep Supertramp
1936,1936,Redfox5
1937,1937,Skirmantė Rugsėjis
1938,1938,Katja
1939,1939,Gediminas Kulikauskas
1940,1940,Rod Lee
1941,1941,Wendy Blansett
1942,1942,Sonia Almeida Dias (Peixinho de Prata)
1943,1943,Natalia Wahlberg
1944,1944,Niki Hawkes - The Obsessive Bookseller
1945,1945,Mayim de Vries
1946,1946,Choko
1947,1947,Lea
1948,1948,Tori Tecken
1949,1949,Scott  Hitchcock
1950,1950,Eh?Eh!
1951,1951,✘✘ Sarah ✘✘ (former Nefarious Breeder of Murderous Crustaceans)
1952,1952,Sarah Aubert
1953,1953,Lema
1954,1954,Emelia 
1955,1955,David Sven
1956,1956,Max
1957,1957,Veronica 
1958,1958,Allison Hurd
1959,1959,Althea Ann
1960,1960,Zara
1961,1961,Anirudh 
1962,1962,Whitaker
1963,1963,Danica
1964,1964,Oldman_JE
1965,1965,Booksblabbering || Cait❣️
1966,1966,Travis
1967,1967,Rhuff
1968,1968,Христо Блажев
1969,1969,Donna Burtwistle-Popplewell
1970,1970,Magill
1971,1971,Daniel Davidson
1972,1972,KAREN A.
1973,1973,Blair Munro
1974,1974,Joe Oaster
1975,1975,Richard Janzen
1976,1976,scherzo♫
1977,1977,Suzie Diver
1978,1978,Olya
1979,1979,James Thane
1980,1980,Toby
1981,1981,Carla Remy
1982,1982,Tracie
1983,1983,Printable Tire
1984,1984,Vittorio Alberici
1985,1985,Sloweducation
1986,1986,Gibson
1987,1987,Tyler McGaughey
1988,1988,Piker7977
1989,1989,Alessio
1990,1990,Silvia
1991,1991,Laura Corna
1992,1992,Alessia Scurati
1993,1993,ALbi
1994,1994,Jayaprakash Satyamurthy
1995,1995,Gabriele Bitossi
1996,1996,&#x1f434; &#x1f356;
1997,1997,Adam Howe
1998,1998,Igor
1999,1999,Aimee
2000,2000,Jan vanTilburg
2001,2001,Craig Terlson
2002,2002,Jake
2003,2003,Edward Champion
2004,2004,Graham Catt
2005,2005,Andy
2006,2006,Pete
2007,2007,Moloch
2008,2008,Mary Overton
2009,2009,Kirk
2010,2010,Andrew Nette
2011,2011,Craig Pittman
2012,2012,e b
2013,2013,Craig Childs
2014,2014,Nick LeBlanc
2015,2015,Nanosynergy
2016,2016,Ron Hefner
2017,2017,Francesc
2018,2018,Tony Vacation
2019,2019,Benoit Lelièvre
2020,2020,Bill
2021,2021,Lou
2022,2022,WJEP
2023,2023,Ivonne Rovira
2024,2024,Jacob Howard
2025,2025,Silvia G.
2026,2026,Sensei_cor
2027,2027,Jordan
2028,2028,Jamiegfish
2029,2029,Joseph Lee Meads
2030,2030,Michael Pronko
2031,2031,Alfredo De villa
2032,2032,Andy Weston
2033,2033,Kurt Reichenbaugh
2034,2034,Blair Roberts
2035,2035,Tom Mooney
2036,2036,Cathy DuPont
2037,2037,James F. 
2038,2038,Patrick McCoy
2039,2039,Nigel Bird
2040,2040,Mharper Harper
2041,2041,Jason McCracken
2042,2042,Colin P McMahon
2043,2043,Chris Orlet
2044,2044,Chuck Williamson
2045,2045,Still
2046,2046,Justin Howe
2047,2047,La lettrice controcorrente
2048,2048,Angus McKeogh
2049,2049,Stevie
2050,2050,wally
2051,2051,Jim  Davis
2052,2052,J. Fakename
2053,2053,Alex Budris
2054,2054,Douglas Castagna
2055,2055,R.W. Clark
2056,2056,Williwaw
2057,2057,Larry Webber
2058,2058,Liam
2059,2059,Edwin
2060,2060,Bran Gustafson
2061,2061,Chris Rhatigan
2062,2062,The Professor
2063,2063,Tom Stamper
2064,2064,Lynda
2065,2065,David Putnam
2066,2066,Brian Fagan
2067,2067,Peter Landau
2068,2068,Ben Samson
2069,2069,Vytas
2070,2070,Adam3million
2071,2071,J Benedetti
2072,2072,Gert De Bie
2073,2073,"Tentatively, Convenience"
2074,2074,CD Wilsher
2075,2075,Verge LeNoir
2076,2076,M.G. Allen
2077,2077,Martha
2078,2078,Mihály Szabó
2079,2079,Scott Tobias
2080,2080,Brandon Montgomery
2081,2081,Dan Seitz
2082,2082,sskkaa
2083,2083,lara phillips
2084,2084,Larry Carr
2085,2085,"Rob Smith, Jr."
2086,2086,Lt.  Herrera
2087,2087,A. Conceicao Perusso
2088,2088,Nefariousbig
2089,2089,Rural Soul
2090,2090,Bruce Graham
2091,2091,Sean Stevens
2092,2092,Leif Quinlan
2093,2093,Christopher
2094,2094,Rafael
2095,2095,Dylan McMahon
2096,2096,Berta Kleiner
2097,2097,Stephen Goldenberg
2098,2098,Kaplumbağa Felsefecisi
2099,2099,W.B.
2100,2100,Ademption
2101,2101,Nursebookie
2102,2102,Dave Newman
2103,2103,Matt Raymond
2104,2104,J.
2105,2105,Gabriel Congdon
2106,2106,Chad Wemyss
2107,2107,La Petite Américaine
2108,2108,Ron Charles
2109,2109,Foteini Fp
2110,2110,Meike
2111,2111,Alison
2112,2112,Great-O-Khan
2113,2113,Caren
2114,2114,Kym
2115,2115,Bryce Wilson
2116,2116,M.L. Rio
2117,2117,Casey
2118,2118,Sotoleon
2119,2119,Fredrik deBoer
2120,2120,Emilie
2121,2121,aPriL does feral sometimes 
2122,2122,Gosia
2123,2123,SK
2124,2124,Blaine DeSantis
2125,2125,J. Mulrooney
2126,2126,Webfrau
2127,2127,Rhys
2128,2128,Οδυσσέας Μουζίλης
2129,2129,Sally
2130,2130,Ksenia Anske
2131,2131,Garrett Cash
2132,2132,Rick
2133,2133,Caleigh
2134,2134,mono
2135,2135,Arlene S
2136,2136,Barry
2137,2137,Edy Gies
2138,2138,Mercedes
2139,2139,Jason Cupp
2140,2140,Livy
2141,2141,Wendy Meddour
2142,2142,Steve Shilstone
2143,2143,Lyn Oates
2144,2144,Alwynne
2145,2145,Davide
2146,2146,Bettie
2147,2147,Adriana Scarpin
2148,2148,Brok3n
2149,2149,Debalina
2150,2150,Liedzeit Liedzeit
2151,2151,Kristen Peppercorn 
2152,2152,isabel mary
2153,2153,Ella
2154,2154,Nu
2155,2155,Jeff Lewonczyk
2156,2156,Havva
2157,2157,Rajita P.
2158,2158,Amber Mars
2159,2159,cxw
2160,2160,Ocean
2161,2161,D.A. Fellows
2162,2162,Glen Susanto
2163,2163,Ryan Rainey
2164,2164,James Swenson
2165,2165,Dora
2166,2166,Karina Arroyo
2167,2167,Elnara Browers
2168,2168,Juliet Brambrink
2169,2169,Hayley Murray-Alvarado
2170,2170,Nobi Nobes
2171,2171,Catherine Fevery
2172,2172,Leonel Dominguez
2173,2173,Cesar Lopez
2174,2174,Minke Y.
2175,2175,Inter N.
2176,2176,Jaq
2177,2177,Arionne Mccray
2178,2178,Mrs
2179,2179,Gracie
2180,2180,Anna Frame
2181,2181,Katherine Mauler
2182,2182,Tina Hoggatt
2183,2183,Jeimy
2184,2184,Emerson and Theodore
2185,2185,Sephire
2186,2186,Lynn  Davidson
2187,2187,Mohsin Maqbool
2188,2188,Moonkiszt
2189,2189,Ammara Abid
2190,2190, Cookie M.
2191,2191,Anwesha
2192,2192,Michael P.
2193,2193,Gerry
2194,2194,Zoeb
2195,2195,gloriabluestocking
2196,2196,Ceri
2197,2197,Christiana Hadji
2198,2198,Jazzy Lemon
2199,2199,Valentin Eni
2200,2200,Bernie Gourley
2201,2201,Omaira 
2202,2202,Drkshadow03
2203,2203,Anastasia
2204,2204,Marik0n reads
2205,2205,Eleni
2206,2206,Agnieszka
2207,2207,Dianna
2208,2208,Chloe DeRocker
2209,2209,Donna Hoang
2210,2210,Caroline Dailey
2211,2211,Nava Rubinstein
2212,2212,Mikayla Presley
2213,2213,Mama Bearian
2214,2214,Sarah Westgate
2215,2215,Marcia
2216,2216,Karla
2217,2217,Alison Wickham
2218,2218,Mellanie C
2219,2219,Rachel Rouleau
